# Int_pr, E_atm_pr, Intstor_pr, R_pr_meas, R_pr_swds, R_pr_mss, R_pr_up, Intcp_cp, E_atm_cp, Intstor_cp, R_cp_meas, R_cp_swds, R_cp_mss, R_cp_up, Intcp_op, E_atm_op, Intstor_op, P_op_gw, R_op_meas, R_op_swds, R_op_mss, R_op_up, Sum_r_up, Init_stor_up, Act_infilcap_up, Tfac_up, E_atm_up, I_up_uz, Fin_stor_up, R_up_meas, R_up_ow, Sum_i_uz, R_meas_uz, Theta_h3_uz, T_alpha_uz, T_atm_uz, Gwl_up_uz, Gwl_low_uz, Theta_eq_uz, Capris_max_uz, P_uz_gw, Theta_uz, Sum_p_gw, R_meas_gw, Sc_gw, H_gw, S_gw_out, D_gw_ow, Gwl, Gwl_sl, Sum_r_swds, R_meas_swds, Sum_r_mss, R_meas_mss, Q_swds_ow, Q_mss_out, Q_mss_ow, So_swds, So_mss, Stor_swds, Stor_mss, Prec_ow, E_atm_ow, Sum_r_ow, Sum_d_ow, Sum_q_ow, Sum_so_ow, R_meas_ow, Q_ow_out, Owl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.00546781,1.5,1.6,193.8025446,1.519434483,-0.06330977,193.176742,-0.053315537,0,0.207062341,1.510813795,0.041666667,-0.055560154,1.510813795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608752,0,-1.507532172,0,0,0,-0.045408591,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7972137,1.519047997,-0.063293667,193.1580185,-0.053301976,0,0.207081379,1.511003779,0.041666667,-0.055626401,1.511003779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.509329693,0,0,0,-0.048019275,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7918942,1.518662328,-0.063277597,193.139279,-0.053288443,0,0.207100378,1.511193362,0.041666667,-0.055692509,1.511193362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.51112341,0,0,0,-0.048073086,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7865859,1.518277476,-0.063261561,193.1205234,-0.053274939,0,0.207119336,1.511382543,0.041666667,-0.055758477,1.511382543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.512913333,0,0,0,-0.048126784,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7812888,1.517893437,-0.06324556,193.1017518,-0.053261464,0,0.207138254,1.511571324,0.041666667,-0.055824305,1.511571324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.51469947,0,0,0,-0.048180368,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7760029,1.517510211,-0.063229592,193.0829642,-0.053248016,0,0.207157132,1.511759706,0.041666667,-0.055889994,1.511759706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.516481829,0,0,0,-0.048233839,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7707282,1.517127796,-0.063213658,193.0641607,-0.053234598,0,0.207175971,1.51194769,0.041666667,-0.055955544,1.51194769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.51826042,0,0,0,-0.048287197,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7654647,1.516746189,-0.063197758,193.0453413,-0.053221208,0,0.207194769,1.512135277,0.041666667,-0.056020955,1.512135277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.520035251,0,0,0,-0.048340442,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7602123,1.516365388,-0.063181891,193.026506,-0.053207846,0,0.207213528,1.512322467,0.041666667,-0.056086228,1.512322467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.52180633,0,0,0,-0.048393574,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7549709,1.515985393,-0.063166058,193.0076549,-0.053194512,0,0.207232247,1.512509261,0.041666667,-0.056151364,1.512509261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.523573666,0,0,0,-0.048446594,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.7497407,1.5156062,-0.063150258,192.988788,-0.053181207,0,0.207250926,1.512695661,0.041666667,-0.056216361,1.512695661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.525337268,0,0,0,-0.048499502,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.017770385,1.5,1.6,193.7445215,1.515227809,-0.063134492,193.0341521,-0.053167929,0,0.207269566,1.512881667,0.041666667,-0.056281222,1.512881667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019784441,0,-1.527097145,0,0,0,-0.046406448,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7393133,1.514850217,-0.063118759,193.0972709,-0.05315468,0,0.207288167,1.51306728,0.041666667,-0.056345945,1.51306728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.528853304,0,0,0,-0.045865599,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7341162,1.514473422,-0.063103059,193.1603739,-0.053141458,0,0.207306728,1.513252501,0.041666667,-0.056410531,1.513252501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.530605754,0,0,0,-0.045918173,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.72893,1.514097423,-0.063087393,193.2234613,-0.053128265,0,0.20732525,1.513437331,0.041666667,-0.056474982,1.513437331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.532354505,0,0,0,-0.045970635,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7237547,1.513722218,-0.063071759,193.2865331,-0.053115099,0,0.207343733,1.513621771,0.041666667,-0.056539296,1.513621771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.534099564,0,0,0,-0.046022987,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7185904,1.513347805,-0.063056159,193.3495892,-0.053101962,0,0.207362177,1.513805822,0.041666667,-0.056603474,1.513805822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.535840939,0,0,0,-0.046075228,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.713437,1.512974182,-0.063040591,193.4126298,-0.053088851,0,0.207380582,1.513989484,0.041666667,-0.056667517,1.513989484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53757864,0,0,0,-0.046127359,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7082944,1.512601348,-0.063025056,193.4756549,-0.053075769,0,0.207398948,1.514172759,0.041666667,-0.056731425,1.514172759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.539312674,0,0,0,-0.04617938,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.7031628,1.5122293,-0.063009554,193.5386644,-0.053062714,0,0.207417276,1.514355647,0.041666667,-0.056795198,1.514355647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.541043051,0,0,0,-0.046231292,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6980419,1.511858036,-0.062994085,193.6016585,-0.053049687,0,0.207435565,1.51453815,0.041666667,-0.056858837,1.51453815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.542769778,0,0,0,-0.046283093,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6929318,1.511487556,-0.062978648,193.6646372,-0.053036687,0,0.207453815,1.514720267,0.041666667,-0.056922341,1.514720267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.544492863,0,0,0,-0.046334786,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6878325,1.511117857,-0.023195339,193.6878325,-0.019533667,0,0.207472027,1.514895282,0.041666667,-0.024889683,1.514895282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675340056,0,0,0,-0.020260202,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6829321,1.510762578,0.004900411,193.6829321,0.00412682,0,0.207489528,1.515065184,0.041666667,-0.002286906,1.515065184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062051384,0,0,0,-0.001861542,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.004100858,1.5,1.6,193.6781748,1.510417676,0.000656405,193.6781748,0.000552784,0,0.207506518,1.515235449,0.041666667,-0.005782893,1.515235449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456564,0,-0.156909154,0,0,0,-0.004844244,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6734074,1.510072039,-0.062919668,193.6590773,-0.052987018,0,0.207523545,1.515416097,0.041666667,-0.057164977,1.515416097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.55107637,0,0,0,-0.049271675,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6683493,1.509705324,-0.062904388,193.6399646,-0.05297415,0,0.20754161,1.515596364,0.041666667,-0.057227836,1.515596364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.552781947,0,0,0,-0.049322843,1.5
1.6,0.091312804,1.508687196,0,1.956,0,0,1.6,0.091312804,1.508687196,0,1.956,0,0,1.6,0.091312804,1.508687196,0.041666667,0,1.914333333,0,0,0,3.556,2,1,0.091312804,2,1.464687196,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6633018,1.509339381,1.89464561,193.6633018,1.598017533,0,0.207559636,1.515445158,0.041666667,1.524966496,1.515445158,0,1.948946553,0,0,0,1.948946553,0,0,0,0,0,0,3.556,0.091312804,0,41.37742425,18.48250981,0,0,1.899738638,1.5
1.6,0.091312804,1.508687196,0,4.226687196,0,0,1.6,0.091312804,1.508687196,0,4.226687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,4.185020529,0,0,0,5.782687196,2,1,0.091312804,2,3.691374392,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6675356,1.50964633,1.913749057,193.6675356,1.614105263,0,0.207544516,1.515291017,0.041666667,1.540447518,1.515291017,0,4.219633749,0,0,0,4.219633749,0,0,0,0,0,0,4.318,0.091312804,0,41.797476,40.01619339,0,0,2.581210697,1.5
1.6,0.091312804,1.508687196,0,6.766687196,0,0,1.6,0.091312804,1.508687196,0,6.766687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,6.725020529,0,0,0,10.54937439,2,1,0.091312804,2,8.458061588,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6718515,1.509959236,1.913666897,193.6718515,1.614036073,0,0.207529102,1.515137188,0.041666667,1.540445372,1.515137188,0,6.759633749,0,0,0,6.759633749,0,0,0,0,0,0,6.858,0.091312804,0,41.79741775,64.10386005,0,0,3.38003895,1.5
1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,0.629020529,0,0,0,9.220061588,2,1,0.091312804,2,7.128748784,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6761587,1.510271509,1.913675622,193.6761587,1.614043421,0,0.207513719,1.514983654,0.041666667,1.540516447,1.514983654,0,0.663633749,0,0,0,0.663633749,0,0,0,0,0,0,0.762,0.091312804,0,41.79934626,6.293460053,0,0,1.462904805,1.5
1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,0.629020529,0,0,0,7.890748784,2,1,0.091312804,2,5.79943598,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6804577,1.510583182,1.913683902,193.6804577,1.614050393,0,0.207498365,1.514830416,0.041666667,1.54058704,1.514830416,0,0.663633749,0,0,0,0.663633749,0,0,0,0,0,0,0.762,0.091312804,0,41.80126168,6.293460053,0,0,1.462962268,1.5
1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,0.629020529,0,0,0,6.56143598,2,1,0.091312804,2,4.470123176,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6847484,1.510894256,1.913692168,193.6847484,1.614057355,0,0.207483042,1.514677472,0.041666667,1.540657499,1.514677472,0,0.663633749,0,0,0,0.663633749,0,0,0,0,0,0,0.762,0.091312804,0,41.80317348,6.293460053,0,0,1.463019622,1.5
1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0,0.670687196,0,0,1.6,0.091312804,1.508687196,0.041666667,0,0.629020529,0,0,0,5.232123176,2,1,0.091312804,2,3.140810372,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.6890308,1.511204731,1.913700421,193.6890308,1.614064305,0,0.207467747,1.514524823,0.041666667,1.540727824,1.514524823,0,0.663633749,0,0,0,0.663633749,0,0,0,0,0,0,0.762,0.091312804,0,41.80508164,6.293460053,0,0,1.463076867,1.5
1.508687196,0.091312804,1.417374392,0,0,0,0,1.508687196,0.091312804,1.417374392,0,0,0,0,1.508687196,0.091312804,1.417374392,0,0,0,0,0,0,3.140810372,2,1,0.091312804,2,1.049497568,0,0,2,0,116.6,1,0.082017161,1.5,1.6,193.693305,1.511514609,1.913708658,193.693305,1.611606001,0,0.207452482,1.514372962,0.041666667,1.53843539,1.514372962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,41.74288025,0,0,0,1.249547023,1.5
1.417374392,0.021306321,1.396068071,0,0,0,0,1.417374392,0.021306321,1.396068071,0,0,0,0,1.417374392,0.021306321,1.396068071,0,0,0,0,0,0,1.049497568,2,0.519217477,0.011062614,1.038434953,0,0,0,1.038434953,0,116.6,1,0.019137338,1.5,1.6,193.6975571,1.511822887,1.015045507,193.6975571,0.854807979,0,0.207437296,1.514373255,0.041666667,0.813202185,1.514373255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021306321,0,22.06488595,0,0,0,0.661307389,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6975488,1.511822292,8.22E-06,193.6975488,6.92E-06,0,0.207437326,1.514545075,0.041666667,-0.006018033,1.514545075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163289292,0,0,0,-0.004898679,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6927379,1.511473499,0.004810937,193.6927379,0.004051471,0,0.207454507,1.514715723,0.041666667,-0.002213351,1.514715723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060055603,0,0,0,-0.001801668,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6879597,1.511127082,0.004778164,193.6879597,0.004023871,0,0.207471572,1.514886021,0.041666667,-0.002310832,1.514886021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062700571,0,0,0,-0.001881017,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6831914,1.510781377,0.00476834,193.6831914,0.004015598,0,0.207488602,1.515055965,0.041666667,-0.002389644,1.515055965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064839006,0,0,0,-0.00194517,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.678433,1.510436391,0.004758429,193.678433,0.004007252,0,0.207505597,1.515225556,0.041666667,-0.002468378,1.515225556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066975336,0,0,0,-0.00200926,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6736844,1.510092122,0.004748542,193.6736844,0.003998926,0,0.207522556,1.515394794,0.041666667,-0.002546948,1.515394794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069107182,0,0,0,-0.002073215,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6689458,1.509748568,0.004738676,193.6689458,0.003990617,0,0.207539479,1.515563681,0.041666667,-0.002625352,1.515563681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071234563,0,0,0,-0.002137037,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6642169,1.509405727,0.004728833,193.6642169,0.003982328,0,0.207556368,1.515732217,0.041666667,-0.002703593,1.515732217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07335749,0,0,0,-0.002200725,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6594979,1.509063599,0.004719011,193.6594979,0.003974057,0,0.207573222,1.515900403,0.041666667,-0.00278167,1.515900403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075475973,0,0,0,-0.002264279,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6547887,1.508722181,0.004709212,193.6547887,0.003965805,0,0.20759004,1.51606824,0.041666667,-0.002859583,1.51606824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077590023,0,0,0,-0.002327701,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6500893,1.508381472,0.004699435,193.6500893,0.003957571,0,0.207606824,1.516235729,0.041666667,-0.002937334,1.516235729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07969965,0,0,0,-0.002390989,1.5
1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,1.396068071,0,1.396068071,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.5,1.6,193.6453996,1.50804147,0.004689679,193.6453996,0.003949355,0,0.207623573,1.51640287,0.041666667,-0.003014921,1.51640287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081804862,0,0,0,-0.002454146,1.5
1.396068071,0.00456564,1.391502431,0,3.73E-17,0,0,1.396068071,0.00456564,1.391502431,0,3.73E-17,0,0,1.396068071,0.00456564,1.391502431,0,0,3.73E-17,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.004100858,1.5,1.6,193.6407196,1.507702174,0.000579087,193.6407196,0.000487671,0,0.207640287,1.516570356,0.041666667,-0.006402082,1.516570356,0,3.73E-17,0,0,0,3.73E-17,0,0,0,0,0,0,0,0.00456564,0,-0.17370983,3.54E-16,0,0,-0.005348264,1.5
1.391502431,0.091312804,1.300189627,0,0,0,0,1.391502431,0.091312804,1.300189627,0,0,0,0,1.391502431,0.091312804,1.300189627,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.63603,1.507362177,-0.062806757,193.6215092,-0.052891931,0,0.207657036,1.516748193,0.041666667,-0.057629478,1.516748193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.563679831,0,0,0,-0.049649779,1.5
1.300189627,0.091312804,1.208876823,0,0,0,0,1.300189627,0.091312804,1.208876823,0,0,0,0,1.300189627,0.091312804,1.208876823,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6310506,1.507001168,-0.062791715,193.6022838,-0.052879264,0,0.207674819,1.516925656,0.041666667,-0.057691359,1.516925656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.565358872,0,0,0,-0.04970015,1.5
1.208876823,0.091312804,1.117564019,0,0,0,0,1.208876823,0.091312804,1.117564019,0,0,0,0,1.208876823,0.091312804,1.117564019,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6260816,1.506640918,-0.062776705,193.5830433,-0.052866623,0,0.207692566,1.517102746,0.041666667,-0.05775311,1.517102746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.567034381,0,0,0,-0.049750416,1.5
1.117564019,0.091312804,1.026251215,0,0,0,0,1.117564019,0.091312804,1.026251215,0,0,0,0,1.117564019,0.091312804,1.026251215,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6211231,1.506281426,-0.062761726,193.5637879,-0.052854009,0,0.207710275,1.517279463,0.041666667,-0.057814731,1.517279463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.568706365,0,0,0,-0.049800575,1.5
1.026251215,0.091312804,0.934938411,0,0,0,0,1.026251215,0.091312804,0.934938411,0,0,0,0,1.026251215,0.091312804,0.934938411,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.616175,1.505922691,-0.062746779,193.5445175,-0.052841421,0,0.207727946,1.517455808,0.041666667,-0.057876222,1.517455808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.570374833,0,0,0,-0.049850629,1.5
0.934938411,0.091312804,0.843625607,0,0,0,0,0.934938411,0.091312804,0.843625607,0,0,0,0,0.934938411,0.091312804,0.843625607,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6112374,1.50556471,-0.062731863,193.5252322,-0.05282886,0,0.207745581,1.517631783,0.041666667,-0.057937584,1.517631783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.572039792,0,0,0,-0.049900578,1.5
0.843625607,0.091312804,0.752312803,0,0,0,0,0.843625607,0.091312804,0.752312803,0,0,0,0,0.843625607,0.091312804,0.752312803,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6063101,1.505207481,-0.062716978,193.505932,-0.052816325,0,0.207763178,1.517807387,0.041666667,-0.057998818,1.517807387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.57370125,0,0,0,-0.049950422,1.5
0.752312803,0.091312804,0.660999999,0,0,0,0,0.752312803,0.091312804,0.660999999,0,0,0,0,0.752312803,0.091312804,0.660999999,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.6013932,1.504851004,-0.062702125,193.486617,-0.052803817,0,0.207780739,1.517982623,0.041666667,-0.058059922,1.517982623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.575359216,0,0,0,-0.050000161,1.5
0.660999999,0.091312804,0.569687195,0,0,0,0,0.660999999,0.091312804,0.569687195,0,0,0,0,0.660999999,0.091312804,0.569687195,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.5964866,1.504495276,-0.062687303,193.4672872,-0.052791335,0,0.207798262,1.51815749,0.041666667,-0.058120898,1.51815749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.577013697,0,0,0,-0.050049795,1.5
0.569687195,0.091312804,0.478374391,0,0,0,0,0.569687195,0.091312804,0.478374391,0,0,0,0,0.569687195,0.091312804,0.478374391,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.082017161,1.5,1.6,193.5915903,1.504140295,-0.062672512,193.4479425,-0.052778879,0,0.207815749,1.51833199,0.041666667,-0.058181746,1.51833199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091312804,0,-1.578664702,0,0,0,-0.050099325,1.5
