theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
170.5794393,169.8890303,170.5992007,94.35904793,170.3842349,144.6318655,8.228425585,170.7948686,94.18501689,170.5956151
170.6353475,169.9445442,170.6551284,94.41450461,170.4402233,144.6648648,8.258080562,170.8508535,94.24040536,170.6515392
170.6912547,170.0000579,170.7110549,94.46996116,170.4962104,144.6978636,8.287734443,170.9068372,94.29579383,170.7074623
170.7471608,170.0555713,170.7669804,94.52541757,170.5521963,144.7308618,8.31738723,170.9628196,94.35118229,170.7633842
170.5310615,169.8390802,170.5509005,94.45656238,170.3361767,144.5457145,8.27363081,170.7467966,94.28288123,170.5473008
170.3055818,169.6132094,170.32544,94.38527071,170.1107764,144.3566471,8.231820683,170.5213929,94.21215524,170.3218368
170.080101,169.3873384,170.0999785,94.31423889,169.8853749,144.1689448,8.192036966,170.295988,94.14168716,170.0963718
169.8546191,169.1614671,169.8745158,94.24346596,169.6599722,143.9825976,8.154181394,170.0705819,94.07147606,169.8709056
169.6291361,168.9355956,169.649052,94.17295098,169.4345683,143.7975958,8.118160468,169.8451746,94.00152098,169.6454384
169.4036521,168.7097239,169.4235872,94.10269301,169.2091632,143.6139297,8.083885222,169.6197661,93.93182101,169.41997
169.1781671,168.4838518,169.1981212,94.03269112,168.9837568,143.4315896,8.051271005,169.3943564,93.86237521,169.1945006
168.952681,168.2579796,168.9726542,93.96294437,168.7583493,143.2505659,8.020237272,169.1689454,93.79318265,168.9690301
168.7271938,168.0321071,168.747186,93.89345182,168.5329405,143.0708492,7.990707381,168.9435333,93.72424241,168.7435585
168.5017056,167.8062343,168.5217168,93.82421257,168.3075306,142.8924299,7.96260841,168.71812,93.65555357,168.5180859
168.2762163,167.5803613,168.2962465,93.75522567,168.0821194,142.7152988,7.93587097,168.4927055,93.58711521,168.2926121
168.1961076,167.4998697,168.2161567,93.7363229,168.0020886,142.6287469,7.914209395,168.4126714,93.56851311,168.2125189
168.252,167.5553799,168.2720679,93.79177752,168.0580588,142.6617381,7.943848152,168.4686382,93.62390147,168.2684267
168.3078913,167.6108899,168.3279781,93.847232,168.1140277,142.6947288,7.973485845,168.5246038,93.67928983,168.3243334
168.3637815,167.6663996,168.3838872,93.90268635,168.1699955,142.727719,8.003122475,168.5805682,93.73467818,168.3802391
168.4196708,167.7219091,168.4397952,93.95814056,168.225962,142.7607087,8.032758045,168.6365315,93.79006652,168.4361437
168.4755589,167.7774183,168.4957021,94.01359464,168.2819274,142.7936978,8.062392556,168.6924935,93.84545485,168.4920472
168.5314461,167.8329273,168.5516079,94.06904859,168.3378916,142.8266864,8.092026011,168.7484544,93.90084318,168.5479497
168.5873322,167.8884361,168.6075127,94.1245024,168.3938546,142.8596745,8.121658411,168.8044141,93.9562315,168.6038511
168.6432173,167.9439446,168.6634164,94.17995607,168.4498165,142.8926621,8.151289759,168.8603727,94.01161981,168.6597514
168.6991014,167.9994529,168.7193191,94.23540962,168.5057771,142.9256492,8.180920056,168.9163301,94.06700812,168.7156507
168.7549844,168.054961,168.7752207,94.29086303,168.5617366,142.9586357,8.210549305,168.9722863,94.12239641,168.7715489
168.8108664,168.1104688,168.8311212,94.3463163,168.6176949,142.9916217,8.240177508,169.0282413,94.17778471,168.8274461
168.8667474,168.1659763,168.8870207,94.40176944,168.6736521,143.0246073,8.269804666,169.0841952,94.23317299,168.8833422
168.6737408,167.972597,168.6940325,94.34024978,168.4807214,142.8641635,8.228791404,168.8912612,94.1721569,168.6903506
168.4676338,167.7661182,168.4879439,94.27498276,168.2746903,142.6975559,8.189481988,168.6852269,94.10741107,168.4842587
168.2615258,167.5596391,168.2818543,94.20994307,168.068658,142.5320919,8.152068084,168.4791913,94.04289088,168.2781658
168.0554168,167.3531598,168.0757636,94.1451299,167.8626246,142.3677637,8.116458241,168.2731546,93.97859552,168.0720718
167.8493068,167.1466803,167.8696719,94.08054248,167.6565899,142.2045635,8.082565422,168.0671168,93.91452423,167.8659768
167.6431958,166.9402005,167.6635792,94.01618,167.4505542,142.0424836,8.050306788,167.8610778,93.85067622,167.6598807
167.4370837,166.7337205,167.4574854,93.9520417,167.2445173,141.8815162,8.019603497,167.6550376,93.78705071,167.4537836
167.2309707,166.5272402,167.2513905,93.88812679,167.0384792,141.7216537,7.99038051,167.4489963,93.72364692,167.2476854
167.0248567,166.3207597,167.0452946,93.82443448,166.83244,141.5628885,7.962566411,167.2429539,93.66046408,167.0415863
166.8187416,166.114279,166.8391977,93.76096401,166.6263996,141.4052131,7.936093226,167.0369103,93.59750143,166.835486
166.6126256,165.907798,166.6330998,93.6977146,166.4203581,141.24862,7.910896262,166.8308656,93.5347582,166.6293848
166.5462343,165.8410427,166.5667266,93.68489394,166.3540412,141.1777773,7.891075729,166.7645456,93.52220141,166.5630084
166.6021022,165.8965472,166.6226125,93.74034538,166.4099834,141.2107563,7.920689493,166.8204845,93.5775896,166.618891
166.6579691,165.9520514,166.6784974,93.79579668,166.4659243,141.2437348,7.950302242,166.8764223,93.63297779,166.6747726
166.713835,166.0075555,166.7343812,93.85124786,166.5218642,141.2767129,7.979913975,166.932359,93.68836597,166.7306532
166.7696999,166.0630593,166.790264,93.90669891,166.5778029,141.3096904,8.009524697,166.9882945,93.74375414,166.7865328
166.8255638,166.1185629,166.8461458,93.96214983,166.6337405,141.3426675,8.039134407,167.044229,93.79914231,166.8424113
166.8814268,166.1740662,166.9020266,94.01760062,166.6896769,141.375644,8.068743109,167.1001622,93.85453047,166.8982888
166.9372887,166.2295693,166.9579064,94.07305128,166.7456123,141.4086201,8.098350805,167.1560944,93.90991862,166.9541654
166.9931497,166.2850722,167.0137851,94.12850182,166.8015464,141.4415957,8.127957495,167.2120255,93.96530676,167.0100409
167.0490097,166.3405749,167.0696628,94.18395223,166.8574795,141.4745708,8.157563183,167.2679554,94.0206949,167.0659154
167.1048687,166.3960773,167.1255395,94.23940251,166.9134115,141.5075455,8.18716787,167.3238842,94.07608303,167.1217889
167.1607267,166.4515795,167.1814152,94.29485266,166.9693423,141.5405196,8.216771558,167.3798119,94.13147116,167.1776614
167.2165837,166.5070815,167.2372899,94.35030268,167.025272,141.5734933,8.246374249,167.4357385,94.18685928,167.2335328
167.1529148,166.4430582,167.1736385,94.33741242,166.9616756,141.5034019,8.211825449,167.372139,94.17422958,167.1698783
167.0807073,166.3704972,167.1014487,94.3207077,166.8895405,141.4274312,8.178182167,167.3000008,94.15780313,167.0976852
167.0084989,166.2979359,167.0292578,94.30403765,166.8174043,141.3517587,8.146044974,167.2278615,94.14141088,167.0254912
166.9362895,166.2253744,166.9570659,94.2874022,166.7452671,141.2763833,8.115346407,167.1557211,94.12505278,166.9532961
166.8640792,166.1528127,166.884873,94.27080128,166.6731287,141.2013038,8.086022021,167.0835797,94.10872874,166.8811001
166.7918679,166.0802508,166.8126791,94.25423481,166.6009892,141.1265192,8.058010263,167.0114371,94.09243871,166.808903
166.7196556,166.0076887,166.7404843,94.23770273,166.5288486,141.0520282,8.031252333,166.9392934,94.0761826,166.736705
166.6474424,165.9351263,166.6682884,94.22120497,166.4567069,140.9778296,8.005692066,166.8671487,94.05996035,166.664506
166.5752282,165.8625637,166.5960915,94.20474144,166.3845641,140.9039223,7.981275815,166.7950028,94.04377188,166.592306
166.5030131,165.7900008,166.5238937,94.18831209,166.3124202,140.8303053,7.957952333,166.7228559,94.02761713,166.520105
166.430797,165.7174378,166.4516949,94.17191684,166.2402752,140.7569772,7.935672672,166.6507078,94.01149603,166.447903
166.4290143,165.7153089,166.4499294,94.19245231,166.2385636,140.7393433,7.932540195,166.6489931,94.03213349,166.4461345
166.4848588,165.770808,166.5057912,94.2479007,166.294479,140.7723109,7.962130099,166.7049055,94.08752152,166.5019931
166.5407024,165.8263068,166.5616519,94.30334898,166.3503933,140.8052781,7.991719032,166.7608167,94.14290955,166.5578507
166.5965451,165.8818054,166.6175117,94.35879713,166.4063065,140.8382448,8.021306997,166.8167269,94.19829757,166.6137074
166.6523868,165.9373038,166.6733705,94.41424515,166.4622186,140.871211,8.050893996,166.872636,94.25368558,166.6695631
166.7082275,165.992802,166.7292283,94.46969306,166.5181296,140.9041768,8.08048003,166.928544,94.30907359,166.7254178
166.7640673,166.0482999,166.7850851,94.52514084,166.5740396,140.9371421,8.110065101,166.984451,94.36446159,166.7812715
166.8199062,166.1037976,166.840941,94.5805885,166.6299485,140.970107,8.13964921,167.0403569,94.41984958,166.8371243
166.8757441,166.1592951,166.8967959,94.63603603,166.6858563,141.0030714,8.169232361,167.0962617,94.47523756,166.8929761
166.9315811,166.2147924,166.9526498,94.69148345,166.7417631,141.0360354,8.198814554,167.1521654,94.53062554,166.948827
166.9874172,166.2702895,167.0085028,94.74693074,166.7976687,141.068999,8.228395792,167.2080681,94.58601352,167.0046769
167.0432523,166.3257863,167.0643548,94.80237791,166.8535733,141.101962,8.257976076,167.2639697,94.64140148,167.0605258
167.0990865,166.381283,167.1202058,94.85782496,166.9094769,141.1349247,8.287555408,167.3198703,94.69678944,167.1163738
167.0038009,166.2856605,167.024937,94.83004082,166.8142605,141.0446768,8.249043863,167.2246509,94.66932756,167.0211019
166.8977202,166.1792437,166.918873,94.79789715,166.7082488,140.9478066,8.211754061,167.1186363,94.63752573,166.9150349
166.7916386,166.0728266,166.8128081,94.7658335,166.6022361,140.8513977,8.17618408,167.0126207,94.6058032,166.808967
166.685556,165.9664093,166.7067422,94.73384968,166.4962224,140.7554477,8.142254558,166.9066039,94.57415975,166.7028981
166.5794725,165.8599918,166.6006754,94.70194548,166.3902075,140.6599545,8.109889797,166.8005862,94.54259519,166.5968282
166.4733881,165.7535741,166.4946076,94.67012072,166.2841917,140.564916,8.079017591,166.6945673,94.51110932,166.4907574
166.3673027,165.6471561,166.3885389,94.63837518,166.1781747,140.4703299,8.049569069,166.5885475,94.47970196,166.3846857
166.2612165,165.540738,166.2824692,94.60670867,166.0721567,140.3761941,8.021478533,166.4825266,94.44837289,166.278613
166.1551293,165.4343196,166.1763986,94.575121,165.9661377,140.2825065,7.994683321,166.3765046,94.41712194,166.1725394
166.0490413,165.327901,166.070327,94.54361196,165.8601176,140.189265,7.969123662,166.2704816,94.38594889,166.0664648
165.9429523,165.2214822,165.9642545,94.51218138,165.7540965,140.0964674,7.94474254,166.1644576,94.35485357,165.9603893
165.9286131,165.206814,165.9499318,94.52470074,165.7398251,140.0693265,7.934151692,166.1501833,94.3675092,165.9460636
165.9844354,165.2623078,166.0057705,94.58014624,165.795715,140.1022837,7.963718817,166.2060702,94.42289707,166.0018993
166.0402567,165.3178014,166.0616082,94.63559161,165.8516038,140.1352406,7.993285015,166.2619562,94.47828495,166.0577341
166.0960772,165.3732948,166.117445,94.69103687,165.9074916,140.1681971,8.022850288,166.3178411,94.53367281,166.1135679
166.1518967,165.4287881,166.1732808,94.74648202,165.9633783,140.2011533,8.052414638,166.3737249,94.58906067,166.1694008
166.2077154,165.4842811,166.2291158,94.80192704,166.0192641,140.2341092,8.081978068,166.4296078,94.64444852,166.2252328
166.2635331,165.5397738,166.2849498,94.85737195,166.0751488,140.2670646,8.111540578,166.4854896,94.69983637,166.2810638
166.31935,165.5952664,166.3407828,94.91281674,166.1310324,140.3000198,8.141102171,166.5413704,94.75522421,166.3368939
166.3751659,165.6507588,166.396615,94.96826142,166.1869151,140.3329746,8.170662847,166.5972502,94.81061204,166.3927231
166.430981,165.706251,166.4524462,95.02370598,166.2427967,140.365929,8.20022261,166.6531289,94.86599987,166.4485514
166.4867951,165.7617429,166.5082765,95.07915042,166.2986773,140.3988832,8.229781461,166.7090067,94.92138769,166.5043788
166.5426084,165.8172347,166.5641059,95.13459474,166.3545569,140.4318369,8.259339401,166.7648834,94.97677551,166.5602052
166.5984208,165.8727262,166.6199343,95.19003896,166.4104354,140.4647904,8.288896432,166.8207591,95.03216332,166.6160308
166.4370859,165.7110711,166.4586154,95.13630843,166.2491665,140.3381469,8.247694495,166.6594874,94.97886216,166.4547089
166.2560094,165.5296751,166.277555,95.07614064,166.068156,140.2016657,8.207944127,166.4784741,94.91915186,166.2736456
166.0749321,165.348279,166.0964936,95.01616904,165.8871445,140.0660554,8.170095829,166.2974597,94.85963636,166.0925814
165.8938539,165.1668827,165.9154314,94.95639298,165.706132,139.9313107,8.134058543,166.1164444,94.80031502,165.9115162
165.7127749,164.9854862,165.7343682,94.89681182,165.5251184,139.7974259,8.099745573,165.935428,94.74118722,165.7304502
165.5316949,164.8040894,165.5533041,94.83742494,165.3441039,139.6643955,8.067074372,165.7544107,94.68225232,165.5493832
165.3506141,164.6226925,165.3722392,94.77823169,165.1630884,139.5322142,8.035966345,165.5733923,94.62350968,165.3683154
165.1695324,164.4412953,165.1911733,94.71923145,164.9820718,139.4008764,8.006346661,165.392373,94.56495869,165.1872466
164.9884498,164.259898,165.0101065,94.66042358,164.8010543,139.2703769,7.978144069,165.2113526,94.50659872,165.006177
164.8073664,164.0785004,164.8290388,94.60180746,164.6200357,139.1407102,7.95129073,165.0303313,94.44842914,164.8251064
164.6262821,163.8971026,164.6479702,94.54338247,164.4390162,139.011871,7.925722053,164.849309,94.39044934,164.644035
164.583381,163.8538888,164.6050848,94.54000868,164.3961797,138.9654199,7.906855503,164.8064698,94.3872786,164.6011468
164.639182,163.9093777,164.6609015,94.59545141,164.4520453,138.998369,7.93640088,164.8623325,94.44266633,164.6569606
164.6949821,163.9648663,164.7167172,94.65089402,164.5079098,139.0313179,7.965945372,164.9181943,94.49805405,164.7127735
164.7507814,164.0203548,164.7725321,94.70633653,164.5637733,139.0642663,7.995488981,164.9740551,94.55344177,164.7685855
164.8065798,164.0758431,164.8283461,94.76177892,164.6196359,139.0972145,8.025031709,165.0299148,94.60882949,164.8243967
164.8623774,164.1313311,164.8841592,94.81722119,164.6754974,139.1301623,8.054573558,165.0857737,94.66421719,164.880207
164.9181741,164.186819,164.9399714,94.87266336,164.731358,139.1631098,8.084114529,165.1416315,94.71960489,164.9360163
164.9739699,164.2423067,164.9957827,94.92810541,164.7872176,139.196057,8.113654624,165.1974884,94.77499259,164.9918248
165.0297649,164.2977941,165.0515931,94.98354736,164.8430762,139.2290039,8.143193845,165.2533443,94.83038028,165.0476325
165.085559,164.3532814,165.1074026,95.03898919,164.8989339,139.2619504,8.172732194,165.3091992,94.88576796,165.1034392
165.1413523,164.4087685,165.1632113,95.09443091,164.9547905,139.2948967,8.202269671,165.3650531,94.94115564,165.1592451
165.1971447,164.4642553,165.2190191,95.14987252,165.0106462,139.3278426,8.231806279,165.4209061,94.99654331,165.2150501
165.2529363,164.519742,165.274826,95.20531402,165.066501,139.3607882,8.26134202,165.4767581,95.05193097,165.2708542
165.05212,164.3186215,165.074025,95.13866761,164.8657477,139.2207872,8.220480642,165.2760022,94.98575824,165.0700505
164.822791,164.0889889,164.8447113,95.06380341,164.6364816,139.0684312,8.181069066,165.0467334,94.91140266,164.840734
164.5934612,163.8593561,164.6153967,94.98921438,164.4072146,138.9171855,8.14356954,164.8174636,94.83732047,164.6114166
164.3641305,163.6297231,164.3860812,94.91489949,164.1779466,138.7670419,8.107889259,164.5881929,94.76351067,164.3820984
164.134799,163.4000899,164.1567649,94.84085775,163.9486776,138.6179925,8.073939927,164.3589212,94.68997225,164.1527793
163.9054666,163.1704565,163.9274477,94.76708814,163.7194076,138.4700292,8.041637528,164.1296486,94.61670423,163.9234593
163.6761334,162.9408229,163.6981296,94.69358967,163.4901367,138.3231442,8.010902129,163.900375,94.5437056,163.6941385
163.4467994,162.7111891,163.4688107,94.62036134,163.2608649,138.1773296,7.981657674,163.6711005,94.47097538,163.4648168
163.2174645,162.4815551,163.2394909,94.54740216,163.0315921,138.0325776,7.953831798,163.441825,94.39851258,163.2354943
162.9881288,162.251921,163.0101702,94.47471113,162.8023183,137.8888804,7.92735565,163.2125486,94.3263162,163.0061709
162.7587923,162.0222866,162.7808487,94.40228728,162.5730436,137.7462303,7.902163721,162.9832713,94.25438529,162.7768467
162.7005263,161.9637234,162.7225976,94.39181183,162.5148392,137.6937769,7.883151341,162.9250643,94.24413818,162.7185929
162.756307,162.0192075,162.7783933,94.44725192,162.5706815,137.7267185,7.912675954,162.9809039,94.29952577,162.7743858
162.8120869,162.0746914,162.8341881,94.50269189,162.6265229,137.7596598,7.942199723,163.0367426,94.35491336,162.8301779
162.8678659,162.1301752,162.889982,94.55813176,162.6823632,137.7926007,7.97172265,163.0925804,94.41030093,162.8859692
162.9236442,162.1856587,162.9457751,94.61357152,162.7382027,137.8255414,8.001244735,163.1484172,94.46568851,162.9417596
162.9794216,162.2411421,163.0015673,94.66901118,162.7940412,137.8584818,8.030765981,163.2042531,94.52107607,162.9975491
163.0351982,162.2966253,163.0573587,94.72445073,162.8498788,137.8914218,8.060286388,163.260088,94.57646364,163.0533378
163.090974,162.3521082,163.1131493,94.77989017,162.9057154,137.9243616,8.08980596,163.315922,94.63185119,163.1091257
163.1467489,162.407591,163.168939,94.83532951,162.9615511,137.9573011,8.119324697,163.3717551,94.68723874,163.1649127
